Ticker,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Avg Volume,Rel Volume,Price,Change,Volume
NWGL,0.2336,0.31010000000000004,0.2336,0.1496,-0.4172,0.4322,0.0504,0.0493,,96570.0,1.32,1.69,0.0432,127233.0
BLOK,0.0926,0.31,0.11220000000000001,0.060599999999999994,0.49,0.175,0.0463,0.025,,309010.0,3.81,50.75,-0.0446,1177000.0
UCYB,0.0091,0.3093,-0.0512,0.125,0.46009999999999995,0.1617,0.026699999999999998,0.0397,,2100.0,0.6,56.85,0.0304,1254.0
REZI,-0.0395,0.30870000000000003,0.0375,-0.21170000000000003,-0.0605,-0.1245,0.0187,0.029300000000000003,2.2,1250000.0,0.72,20.18,0.006999999999999999,908873.0
BLZE,0.1241,0.3085,-0.17059999999999997,-0.061200000000000004,-0.1577,-0.0066,0.0414,0.0387,1.14,527640.0,3.1,5.98,0.0755,1635989.0
ETON,0.0279,0.3081,0.3956,1.0189,4.5632,0.5203,0.0183,0.037599999999999995,1.0,259410.00000000003,1.33,20.25,0.0005,345879.0
ANET,-0.0365,0.3081,-0.0584,-0.0006,0.1592,-0.16260000000000002,0.0173,0.0302,1.52,11680000.0,0.47,92.56,0.0014000000000000002,5520334.0
ATNM,0.11109999999999999,0.3077,0.45299999999999996,0.1972,-0.8245999999999999,0.3492,0.057300000000000004,0.048799999999999996,1.4,654240.0,0.45,1.7,-0.0058,291696.0
BIRD,0.0354,0.3068,0.0182,-0.09300000000000001,-0.5335,-0.0344,0.0698,0.056799999999999996,2.6,52640.0,0.64,6.73,0.08900000000000001,33852.0
SFHG,0.0333,0.3063,0.0574,-0.9390999999999999,,-0.257,0.0184,0.0575,,204100.0,0.48,0.9,-0.0121,98431.0
FNGA,0.0037,0.3061,-0.3358,-0.155,0.3211,-0.2565,0.0048,0.0545,,1050000.0,0.0,433.9,0.0,0.0
CHPS,-0.0325,0.30579999999999996,-0.0558,-0.0406,-0.0701,-0.0101,0.0037,0.0311,,1390.0,0.07,29.76,-0.0113,97.0
CLDL,-0.0053,0.30579999999999996,-0.0175,-0.0554,0.2764,-0.011200000000000002,0.024900000000000002,0.0202,,12910.0,0.2,13.52,0.0229,2569.0
JCSE,-0.0208,0.3057,-0.2061,0.0217,0.5959,-0.1392,0.022099999999999998,0.0955,,266780.0,0.03,1.17,-0.0042,7968.0
RL,0.030899999999999997,0.3053,-0.0009,0.3348,0.6618,0.2011,0.017,0.019299999999999998,1.72,1080000.0,1.44,277.42,0.0129,1556791.0
MNSO,0.0684,0.3053,0.1101,0.25370000000000004,-0.0377,-0.0712,0.0316,0.031400000000000004,1.37,1300000.0,1.6,22.19,0.0684,2086314.0
BCRX,0.0176,0.3053,0.1281,0.4717,0.6949,0.38159999999999994,0.0242,0.0548,1.17,4670000.0,1.21,10.39,0.0318,5656404.0
EBS,0.184,0.30519999999999997,-0.15689999999999998,-0.24420000000000003,0.1207,-0.3201,0.0481,0.0911,2.33,1340000.0,0.8,6.5,0.0109,1074076.0
NVW,-0.0222,0.305,-0.1393,,,-0.1714,0.0139,0.0275,,14480.0,0.91,41.34,0.0113,13120.0
BKKT,-0.047599999999999996,0.305,-0.1753,-0.6025,-0.2907,-0.5232,0.0347,0.10339999999999999,3.0,471050.0,0.72,11.81,-0.0288,339130.0
ALLT,-0.021099999999999997,0.3041,0.1654,1.1886,2.7217000000000002,0.3261,0.0342,0.059699999999999996,1.0,529330.0,0.57,7.89,0.0368,303700.0
BDTX,0.0674,0.3038,-0.0463,-0.17600000000000002,-0.5796,-0.0374,0.0603,0.0572,1.0,3400000.0,0.22,2.06,0.0148,758212.0
AUUD,0.0429,0.3036,-0.32659999999999995,-0.5345,-0.8186,-0.4947,0.0493,0.0398,1.0,98230.0,0.38,4.38,0.0683,37275.0
OOQB,0.0584,0.3035,-0.0274,,,-0.0089,0.0074,0.020099999999999996,,1270.0,5.23,15.27,0.020099999999999996,6666.0
ARKA,0.0767,0.3031,0.1093,0.1384,0.1885,0.1445,0.0034000000000000002,0.0233,,2590.0,0.7,69.79,0.0215,1805.0
AVGO,-0.0091,0.3031,0.054299999999999994,0.39149999999999996,0.6303,-0.005699999999999999,0.0074,0.0202,1.42,30700000.0,0.47,230.53,0.0034999999999999996,14303177.0
ALTS,0.14880000000000002,0.3031,0.08789999999999999,2.0815,1.1627,0.5440999999999999,0.0437,0.0554,,154570.0,2.63,7.18,0.0805,405760.0
RAMP,0.13019999999999998,0.303,0.0727,0.1905,-0.0024,0.10310000000000001,0.0964,0.0432,2.0,598380.0,4.45,33.5,0.1934,2661203.0
ASMB,0.0848,0.30260000000000004,0.098,-0.1439,-0.09359999999999999,-0.1407,0.0481,0.06480000000000001,1.67,26030.0,0.4,13.56,-0.0022,10334.0
ARBE,0.0473,0.3025,-0.308,-0.0801,-0.1243,-0.16670000000000001,0.0516,0.0592,1.67,2370000.0,0.63,1.55,0.0265,1482353.0
PODD,-0.0032,0.3023,0.1351,0.2314,0.7432,0.2296,0.008199999999999999,0.044800000000000006,1.54,913230.0,1.09,321.0,-0.0108,991435.0
STRL,-0.013500000000000002,0.3013,0.5675,-0.018600000000000002,0.38939999999999997,0.08220000000000001,0.0154,0.0242,1.0,885370.0,0.58,182.29,0.0011,513946.0
HNRG,-0.0032,0.3013,0.7134,0.4769,2.1073,0.6445000000000001,0.026000000000000002,0.0472,1.0,818770.0,0.93,18.83,-0.0294,760022.0
JBDI,0.13269999999999998,0.3011,0.642,0.6668999999999999,,0.7077,0.0678,0.10490000000000001,,551000.0,0.29,1.11,0.0,157629.0
ROAD,0.0139,0.3011,0.3735,0.11449999999999999,0.7537999999999999,0.1352,0.0087,0.0226,1.8,534720.0,0.62,100.42,-0.012199999999999999,331706.0
MTNB,-0.011699999999999999,0.3009,0.1891,0.2455,-0.9118,0.49219999999999997,0.0694,0.0737,2.0,75130.0,0.61,0.76,-0.011699999999999999,45542.0
LMFA,0.0949,0.30079999999999996,0.0,-0.3593,-0.39299999999999996,-0.1953,0.031,0.0646,2.0,61500.0,1.28,1.73,0.0359,78746.0
SPCE,0.09849999999999999,0.3004,-0.1321,-0.47130000000000005,-0.8148000000000001,-0.3741,0.0394,0.0999,3.0,4320000.0,0.98,3.68,-0.0108,4243322.0
MU,-0.006500000000000001,0.3003,-0.0406,-0.0275,-0.26489999999999997,0.1268,0.0124,0.0252,1.52,24020000.0,0.55,94.83,-0.0105,13192429.0
CRBU,0.3037,0.3,-0.1641,-0.447,-0.6502,-0.31129999999999997,0.08380000000000001,0.0726,1.44,1050000.0,0.53,1.1,0.0788,556190.0
PBF,-0.07719999999999999,0.3,-0.1091,-0.3428,-0.5843,-0.22149999999999997,0.0335,0.0371,3.19,3310000.0,0.97,20.67,0.0268,3218004.0
INV,0.33409999999999995,0.3,-0.3911,-0.48340000000000005,-0.4893,-0.5964,0.10220000000000001,0.0641,1.0,65019.99999999999,1.22,5.59,0.14550000000000002,79078.0
UI,-0.0677,0.3,0.2259,0.1702,1.6343,0.1818,0.0259,0.047,3.33,100100.0,0.66,392.27,-0.0033,65696.0
FORD,0.0527,0.2999,0.46340000000000003,0.8709,0.3417,0.4929,0.0129,0.0762,,39450.0,0.12,7.39,0.0096,4586.0
GOTU,-0.046,0.29969999999999997,0.397,0.44020000000000004,-0.544,0.7031999999999999,0.015600000000000001,0.029300000000000003,1.5,2480000.0,0.46,3.73,-0.0184,1150031.0
ALUR,0.0279,0.29960000000000003,-0.16899999999999998,-0.6909000000000001,-0.9301999999999999,-0.7256,0.07690000000000001,0.0625,1.5,1580000.0,0.06,2.95,0.0424,90897.0
FIX,-0.0024,0.2995,0.2699,0.024900000000000002,0.439,0.09,0.0085,0.021,1.38,530750.0,0.58,462.24,-0.006500000000000001,305816.0
CCRD,0.0337,0.2995,0.18359999999999999,0.4189,0.7762,0.122,0.0258,0.0516,3.0,21930.0,2.76,25.47,-0.0219,60426.0
ODP,-0.1023,0.2993,-0.1082,-0.38,-0.6043,-0.2898,0.0159,0.04650000000000001,2.33,844880.0,0.42,16.15,-0.022400000000000003,352228.0
HOWL,0.0,0.2992,-0.1957,-0.35090000000000005,-0.7678,-0.25,0.0368,0.0688,1.0,364850.0,0.97,1.11,0.0278,354329.0
GPRE,-0.12279999999999999,0.2991,-0.2832,-0.5825,-0.7685,-0.5327000000000001,0.048,0.0508,2.33,2069999.9999999998,0.69,4.43,0.0137,1424465.0
PZZA,0.061900000000000004,0.299,-0.10880000000000001,-0.1112,-0.1399,0.0355,0.021,0.0403,2.06,1200000.0,0.63,42.53,0.0373,763205.0
YGMZ,-0.0493,0.2981,0.8672,0.2162,-0.5247999999999999,0.3678,0.0721,0.0542,,98170.0,0.17,1.35,0.04650000000000001,16883.0
PHAR,0.1475,0.2979,0.1869,0.313,0.1242,0.0432,0.0317,0.0418,1.0,5710.0,0.12,10.5,0.001,659.0
COPA,0.0138,0.2974,0.049,-0.10310000000000001,,0.0672,0.006500000000000001,0.0187,,1280.0,3.59,24.02,0.0006,4609.0
BLDE,-0.0147,0.2973,-0.0562,0.0839,0.024399999999999998,-0.2094,0.0225,0.046900000000000004,1.0,651790.0,1.12,3.36,-0.003,730104.0
NRC,-0.013600000000000001,0.2973,-0.1166,-0.2534,-0.5603,-0.2183,0.025,0.036699999999999997,3.0,99490.0,0.81,13.79,0.029900000000000003,80699.0
SIFY,0.1499,0.29710000000000003,0.11410000000000001,0.9247,-0.30079999999999996,0.8776,0.0458,0.0329,1.0,58310.0,2.65,5.37,0.1118,154759.0
NGVT,-0.0368,0.2966,-0.10220000000000001,-0.10220000000000001,-0.1905,0.0137,0.0197,0.029500000000000002,1.5,288310.0,0.75,41.31,0.0060999999999999995,216452.0
GOSS,0.1048,0.2964,-0.1714,0.6109,0.6976,0.2823,0.045700000000000005,0.0652,1.44,1620000.0,1.49,1.16,0.0087,2421891.0
NSSC,0.0311,0.2956,0.1506,-0.1997,-0.3934,-0.19879999999999998,0.0063,0.015300000000000001,2.2,490660.0,0.79,28.49,0.0067,388617.0
IESC,-0.0796,0.29469999999999996,0.2509,-0.0861,0.5243,0.2036,0.0226,0.041100000000000005,,190930.0,0.37,241.87,-0.0172,70355.0
PWM,0.022799999999999997,0.2937,-0.3705,-0.6,-0.5888,-0.6615000000000001,0.0584,0.0731,,187130.0,0.18,0.44,0.0358,32881.0
CHR,-0.0141,0.29359999999999997,-0.4731,-0.46799999999999997,-0.4989,-0.4338,0.0225,0.060899999999999996,1.0,46480.0,0.24,1.41,-0.0141,11260.0
AL,-0.0051,0.29350000000000004,0.19899999999999998,0.1839,0.1672,0.18460000000000001,0.018500000000000003,0.0202,1.57,1020000.0,1.07,57.11,0.0088,1089573.0
NVDA,-0.0148,0.2933,-0.011899999999999999,-0.052199999999999996,0.40149999999999997,-0.0109,0.011899999999999999,0.023,1.41,287750000.0,0.65,132.83,0.0078000000000000005,185831907.0
TRIB,-0.115,0.2926,-0.037000000000000005,-0.4305,-0.5316,-0.1593,0.0134,0.0464,1.0,61300.0,1.27,0.74,-0.0466,77729.0
DLO,0.0383,0.2924,-0.0738,0.1041,0.21059999999999998,0.0364,0.015700000000000002,0.0286,2.4,1120000.0,1.54,11.67,0.0183,1723308.0
AXL,-0.026699999999999998,0.292,-0.21789999999999998,-0.2924,-0.44420000000000004,-0.2487,0.025,0.0327,2.88,2810000.0,0.69,4.38,0.0,1928213.0
PYPG,0.0001,0.292,,,,0.45039999999999997,0.015300000000000001,0.0265,,3970.0,2.04,19.36,-0.0051,8091.0
SNCY,-0.0718,0.292,-0.3282,-0.23070000000000002,0.0808,-0.2291,0.0316,0.037000000000000005,1.56,1080000.0,0.61,11.24,0.009000000000000001,657626.0
IBO,0.0702,0.2917,-0.7406,-0.8190999999999999,,-0.6207,0.0347,0.1624,,9520000.0,0.05,0.55,-0.0435,472805.0
NVEC,0.03,0.2917,-0.0089,-0.0196,-0.0435,-0.1016,0.0227,0.0282,3.0,24120.0,0.97,73.16,0.0259,23354.0
GRCE,0.09449999999999999,0.2912,-0.0974,-0.0602,0.09789999999999999,-0.20600000000000002,0.0368,0.0408,1.0,29200.0,0.23,2.97,0.0172,6712.0
QNRX,0.1,0.2912,-0.2421,-0.5967,-0.6837000000000001,-0.6281,0.028900000000000002,0.0552,1.0,366030.0,0.21,8.47,0.0,78380.0
CRWL,0.0591,0.29100000000000004,0.0421,0.33240000000000003,,0.4025,0.034300000000000004,0.0458,,167510.0,0.47,33.14,0.0444,79005.0
ANRO,0.20579999999999998,0.2907,-0.0815,-0.363,-0.7637,-0.3073,0.0691,0.049,1.38,310740.0,0.57,2.93,0.0281,178284.0
CTRN,-0.07629999999999999,0.29059999999999997,0.015300000000000001,0.5804,0.1116,-0.0171,0.0131,0.0451,1.0,85380.0,0.62,25.8,-0.0004,52775.0
BGSF,0.08800000000000001,0.2899,-0.10460000000000001,-0.2314,-0.34369999999999995,-0.1508,0.0349,0.0504,1.0,22950.0,0.38,4.45,0.0,8674.0
KOSS,0.1567,0.2898,-0.026699999999999998,-0.1401,0.10210000000000001,-0.21,0.0834,0.052000000000000005,,50130.0,2.7,5.83,-0.0102,135329.0
IZM,-0.043,0.2896,0.8622,0.12689999999999999,-0.0276,0.42700000000000005,0.057699999999999994,0.0401,,43680.0,0.67,2.41,-0.0276,29273.0
MSTU,0.0045000000000000005,0.2894,0.24789999999999998,-0.4754,,0.1724,0.0579,0.0558,,82700000.0,0.86,8.91,-0.0155,71142510.0
VST,0.0175,0.2893,0.028399999999999998,0.0552,0.6907,0.1222,0.0209,0.030299999999999997,1.5,8189999.999999999,0.55,154.72,0.0174,4523087.0
RBLX,0.0129,0.2888,0.30879999999999996,0.6032,1.4355000000000002,0.4139,0.0067,0.0227,1.97,8570000.0,0.81,81.81,0.008,6926560.0
PZG,0.0805,0.2887,0.3592,0.179,-0.006999999999999999,0.4096,0.0379,0.0429,1.0,285930.0,0.82,0.48,-0.0282,234734.0
TME,0.0348,0.2884,0.1773,0.47350000000000003,0.10869999999999999,0.4916,0.0089,0.0374,1.41,8330000.0,0.46,16.93,-0.0034999999999999996,3819212.0
BKCH,0.08789999999999999,0.2884,-0.0462,-0.2705,-0.0077,-0.09390000000000001,0.0194,0.0313,,60620.0,1.18,46.42,0.0279,71571.0
VGZ,0.2708,0.2879,0.9427,1.1809,1.1551,1.1864,0.076,0.056600000000000004,1.0,739760.0,1.11,1.22,-0.024,823629.0
CE,0.0259,0.2878,0.0152,-0.2663,-0.6578,-0.2261,0.0259,0.0321,2.57,3720000.0,0.46,53.56,0.0217,1712552.0
LOBO,-0.1417,0.2875,-0.31329999999999997,-0.5186999999999999,-0.6888,-0.4294,0.0855,0.17120000000000002,,2660000.0,0.19,1.03,-0.055,501241.0
FVRR,0.0461,0.2854,0.2899,0.11199999999999999,0.30820000000000003,0.044800000000000006,0.020499999999999997,0.0273,1.91,615070.0,0.88,33.15,0.0292,542383.0
ACLS,-0.057800000000000004,0.2854,-0.0643,-0.1815,-0.4874,-0.1549,0.0304,0.0323,2.33,698570.0,0.43,59.05,-0.0003,301113.0
ECVT,-0.018600000000000002,0.2852,-0.0877,-0.08539999999999999,-0.2421,-0.0327,0.0393,0.0242,1.29,1170000.0,1.95,7.39,0.0482,2277740.0
KVYO,-0.0344,0.2843,-0.19469999999999998,-0.0311,0.3556,-0.18280000000000002,0.022000000000000002,0.0358,1.52,2240000.0,0.98,33.7,0.0209,2191117.0
LWLG,-0.0088,0.2841,-0.21530000000000002,-0.6063000000000001,-0.708,-0.4619,0.11199999999999999,0.0839,,792100.0,1.36,1.13,0.10779999999999999,1073866.0
IBLC,0.0646,0.2838,0.0167,-0.1384,0.18460000000000001,-0.011200000000000002,0.015700000000000002,0.0279,,11590.0,1.11,33.81,0.0218,12815.0
TBI,0.1012,0.2834,-0.1073,-0.1725,-0.4964,-0.3262,0.0535,0.0604,2.0,346140.0,0.88,5.66,-0.0018,304148.0
TASK,0.0078000000000000005,0.2833,0.1726,0.19079999999999997,0.1027,-0.0053,0.0006,0.0378,2.67,541230.0,0.26,16.85,0.0036,142089.0
QSG,-0.1018,0.2829,1.6531,1.3475,1.8053,2.0648,0.053399999999999996,0.0518,3.0,942570.0,0.65,6.62,-0.0741,610339.0
TPOR,-0.0859,0.2828,-0.2884,-0.3722,-0.2585,-0.22519999999999998,0.0426,0.057999999999999996,,28170.0,0.36,22.77,0.0026,10079.0
VPG,0.0143,0.2828,0.039900000000000005,0.2335,-0.1862,0.121,0.0165,0.0526,1.0,184760.0,0.54,26.31,0.018600000000000002,99757.0
LGMK,-0.1128,0.2826,-0.9541,-0.9945,-0.9994,-0.9921,0.059000000000000004,0.1611,,185180000.0,0.2,0.01,0.0,36366229.0
FLYW,-0.0265,0.2826,-0.3754,-0.4938,-0.3435,-0.46509999999999996,0.031400000000000004,0.026099999999999998,2.31,3240000.0,1.42,11.03,-0.0392,4586904.0
CLBR,0.0646,0.2821,0.3023,0.3295,0.3553,0.19149999999999998,0.024399999999999998,0.0434,,684570.0,1.89,14.0,0.032400000000000005,1296499.0
MX,-0.0126,0.282,-0.2101,0.0483,-0.21489999999999998,-0.0274,0.0169,0.0421,1.0,309140.0,0.53,3.91,0.0026,163405.0
MSTX,0.0031,0.2816,0.24059999999999998,-0.5002,,0.1887,0.06,0.0564,,12210000.0,0.83,41.82,-0.0144,10189078.0
CVGI,-0.07690000000000001,0.2816,-0.37439999999999996,-0.4545,-0.7515999999999999,-0.4677,0.030899999999999997,0.07690000000000001,1.0,433440.0,0.45,1.32,0.0076,193200.0
W,-0.0653,0.2812,-0.1341,-0.1003,-0.4603,-0.18280000000000002,0.0176,0.0593,2.03,6410000.0,0.54,36.22,-0.0055000000000000005,3488504.0
EXAS,0.0055000000000000005,0.281,0.1466,0.1401,0.1075,0.0052,0.0144,0.0256,1.4,2620000.0,1.02,56.48,-0.0072,2680348.0
